collision_index,collision_year,severity_binary,is_night,is_weekend,young_passenger,driver_sex,severity,lighting,day_type,young_passenger_label
2020010261837,2020,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2023201382341,2023,1,0,0,0,Male only,Higher severity,Day,Weekday,No young passenger
2024501458599,2024,0,1,1,1,Male only,Lower severity,Night,Weekend,Young passenger present
2024302400231,2024,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2023311277727,2023,0,1,1,0,Female only,Lower severity,Night,Weekend,No young passenger
201963D095519,2019,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
201960X009669,2019,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2021070307967,2021,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2024141557614,2024,0,1,0,1,Female only,Lower severity,Night,Weekday,Young passenger present
2023501319641,2023,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2021052100566,2021,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2019010224869,2019,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2020140948240,2020,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
2024531483551,2024,1,1,1,0,Male only,Higher severity,Night,Weekend,No young passenger
2021010321440,2021,1,1,0,0,Female only,Higher severity,Night,Weekday,No young passenger
202417L103424,2024,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2022201239725,2022,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2019160893983,2019,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2024430111226,2024,1,0,1,1,Male only,Higher severity,Day,Weekend,Young passenger present
2024201474463,2024,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2022010385917,2022,0,1,1,0,Female only,Lower severity,Night,Weekend,No young passenger
2019230839654,2019,0,0,1,0,Female only,Lower severity,Day,Weekend,No young passenger
2019051911740,2019,0,0,0,1,Female only,Lower severity,Day,Weekday,Young passenger present
2021061061352,2021,1,0,0,0,Male only,Higher severity,Day,Weekday,No young passenger
2019500851257,2019,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2024052400542,2024,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2021161034104,2021,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2024131505949,2024,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2024340NN2992,2024,1,0,0,1,Male only,Higher severity,Day,Weekday,Young passenger present
2023332301079,2023,0,1,0,0,Female only,Lower severity,Night,Weekday,No young passenger
2024031464029,2024,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
2019100817571,2019,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2022041154463,2022,1,1,0,1,Male only,Higher severity,Night,Weekday,Young passenger present
2024471478577,2024,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
201804WD18130,2018,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
201963A034619,2019,1,1,1,1,Male only,Higher severity,Night,Weekend,Young passenger present
2024031429303,2024,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
2023430140317,2023,1,0,0,0,Male only,Higher severity,Day,Weekday,No young passenger
2023131333329,2023,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2024101512449,2024,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2023311390298,2023,0,1,0,0,Unknown,Lower severity,Night,Weekday,No young passenger
2023201377969,2023,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2024332400549,2024,1,0,1,1,Male only,Higher severity,Day,Weekend,Young passenger present
2021351077558,2021,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2022131258561,2022,0,1,1,1,Male only,Lower severity,Night,Weekend,Young passenger present
2021122100557,2021,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
202234WNC1752,2022,1,1,1,1,Male only,Higher severity,Night,Weekend,Young passenger present
2021061081935,2021,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
2018160333922,2018,0,1,1,0,Female only,Lower severity,Night,Weekend,No young passenger
2023061373525,2023,0,0,1,1,Female only,Lower severity,Day,Weekend,Young passenger present
2019400845309,2019,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2018140320098,2018,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2018200300170,2018,0,1,1,1,Male only,Lower severity,Night,Weekend,Young passenger present
2019500858825,2019,1,1,1,0,Male only,Higher severity,Night,Weekend,No young passenger
2021061035739,2021,1,1,0,1,Male only,Higher severity,Night,Weekday,Young passenger present
201906K366704,2019,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
2022141140535,2022,0,0,1,0,Male only,Lower severity,Day,Weekend,No young passenger
2018220282746,2018,0,0,1,1,Male only,Lower severity,Day,Weekend,Young passenger present
2019542808319,2019,0,1,0,1,Male only,Lower severity,Night,Weekday,Young passenger present
2022544474822,2022,0,0,0,1,Female only,Lower severity,Day,Weekday,Young passenger present
2024430438466,2024,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2021401109319,2021,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2023522301082,2023,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
2020200997032,2020,0,1,0,1,Male only,Lower severity,Night,Weekday,Young passenger present
20191369E0331,2019,0,0,1,0,Male only,Lower severity,Day,Weekend,No young passenger
2021401031427,2021,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2018051800324,2018,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2023010452093,2023,0,0,1,0,Male only,Lower severity,Day,Weekend,No young passenger
2022371136286,2022,0,1,0,1,Male only,Lower severity,Night,Weekday,Young passenger present
2023461279080,2023,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2021031114783,2021,0,1,1,0,Female only,Lower severity,Night,Weekend,No young passenger
2020400994514,2020,0,1,1,1,Male only,Lower severity,Night,Weekend,Young passenger present
2022501197938,2022,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2021221106344,2021,0,1,0,1,Male only,Lower severity,Night,Weekday,Young passenger present
2022440242957,2022,0,1,1,1,Female only,Lower severity,Night,Weekend,Young passenger present
2021101086132,2021,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2019160874876,2019,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2020522004341,2020,0,0,1,0,Unknown,Lower severity,Day,Weekend,No young passenger
2018160303906,2018,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2021201092818,2021,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2024501523474,2024,0,1,1,0,Female only,Lower severity,Night,Weekend,No young passenger
2021221115032,2021,1,1,1,0,Male only,Higher severity,Night,Weekend,No young passenger
2019440165324,2019,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2023522300591,2023,0,1,0,1,Male only,Lower severity,Night,Weekday,Young passenger present
2020520100515,2020,0,0,0,1,Female only,Lower severity,Day,Weekday,Young passenger present
2024520002990,2024,0,1,0,0,Female only,Lower severity,Night,Weekday,No young passenger
2019440380603,2019,0,1,0,1,Male only,Lower severity,Night,Weekday,Young passenger present
2018520803859,2018,1,0,0,0,Female only,Higher severity,Day,Weekday,No young passenger
2020541313920,2020,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2023546230023,2023,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2021101096544,2021,1,0,1,0,Female only,Higher severity,Day,Weekend,No young passenger
2019100909147,2019,0,1,0,1,Female only,Lower severity,Night,Weekday,Young passenger present
2020400933349,2020,0,0,1,0,Female only,Lower severity,Day,Weekend,No young passenger
2022161162168,2022,0,1,0,0,Female only,Lower severity,Night,Weekday,No young passenger
20201377R0716,2020,1,0,0,0,Male only,Higher severity,Day,Weekday,No young passenger
2018350260905,2018,0,1,0,0,Female only,Lower severity,Night,Weekday,No young passenger
2019548415219,2019,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
2023522400447,2023,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2020170L20980,2020,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
2020040937727,2020,1,1,1,0,Male only,Higher severity,Night,Weekend,No young passenger
2024161497883,2024,0,0,1,0,Female only,Lower severity,Day,Weekend,No young passenger
2018110313758,2018,1,0,0,1,Female only,Higher severity,Day,Weekday,Young passenger present
2024201470892,2024,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2018051840421,2018,0,0,1,0,Male only,Lower severity,Day,Weekend,No young passenger
2023161366175,2023,1,0,0,0,Male only,Higher severity,Day,Weekday,No young passenger
2023461353412,2023,0,0,1,0,Female only,Lower severity,Day,Weekend,No young passenger
2019160884675,2019,0,1,1,0,Female only,Lower severity,Night,Weekend,No young passenger
2022522203292,2022,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
2018200291740,2018,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
2022461246577,2022,1,1,0,1,Male only,Higher severity,Night,Weekday,Young passenger present
2024440149429,2024,0,1,0,1,Female only,Lower severity,Night,Weekday,Young passenger present
2020440353183,2020,0,0,1,0,Male only,Lower severity,Day,Weekend,No young passenger
2019430020432,2019,0,1,0,1,Female only,Lower severity,Night,Weekday,Young passenger present
2021161065917,2021,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2021170H10371,2021,1,0,0,1,Male only,Higher severity,Day,Weekday,Young passenger present
2018521803811,2018,0,0,1,1,Female only,Lower severity,Day,Weekend,Young passenger present
2021461034802,2021,0,0,1,0,Female only,Lower severity,Day,Weekend,No young passenger
2018430129237,2018,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2021161107728,2021,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2023501333384,2023,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2019440286855,2019,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2022544802022,2022,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
202131C170421,2021,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2022302201540,2022,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2020160956570,2020,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
2024161445126,2024,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
2023052300661,2023,1,1,1,1,Female only,Higher severity,Night,Weekend,Young passenger present
2023471352617,2023,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2024211400058,2024,0,0,0,0,Unknown,Lower severity,Day,Weekday,No young passenger
2020040923880,2020,0,1,0,0,Female only,Lower severity,Night,Weekday,No young passenger
2024070547935,2024,0,0,1,0,Female only,Lower severity,Day,Weekend,No young passenger
2019420897006,2019,1,1,1,1,Male only,Higher severity,Night,Weekend,Young passenger present
2019440309892,2019,1,0,1,0,Female only,Higher severity,Day,Weekend,No young passenger
2022501226844,2022,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2024231493527,2024,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
201960X150566,2019,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
2024501411394,2024,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
2023461341992,2023,0,0,0,1,Female only,Lower severity,Day,Weekday,Young passenger present
202360A130138,2023,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2018010110041,2018,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2020460956771,2020,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
2019360821424,2019,0,0,0,1,Female only,Lower severity,Day,Weekday,Young passenger present
2024610047724,2024,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2020450952693,2020,0,0,0,0,Unknown,Lower severity,Day,Weekday,No young passenger
2020010281985,2020,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2018370275134,2018,1,1,1,1,Female only,Higher severity,Night,Weekend,Young passenger present
202263D012422,2022,1,1,1,1,Male only,Higher severity,Night,Weekend,Young passenger present
2022461169618,2022,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2021421036295,2021,1,0,1,0,Male only,Higher severity,Day,Weekend,No young passenger
2021451117986,2021,0,0,0,1,Male only,Lower severity,Day,Weekday,Young passenger present
2022320265131,2022,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2018420279423,2018,1,0,0,1,Male only,Higher severity,Day,Weekday,Young passenger present
2018010103146,2018,1,0,1,0,Male only,Higher severity,Day,Weekend,No young passenger
2019010180870,2019,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2021546922821,2021,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2020220977296,2020,1,1,0,1,Male only,Higher severity,Night,Weekday,Young passenger present
2023471333116,2023,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2022320496355,2022,1,1,1,1,Male only,Higher severity,Night,Weekend,Young passenger present
2019460872864,2019,0,0,1,0,Female only,Lower severity,Day,Weekend,No young passenger
2019010206659,2019,0,0,1,1,Male only,Lower severity,Day,Weekend,Young passenger present
2018530285145,2018,0,0,0,0,Female only,Lower severity,Day,Weekday,No young passenger
2019410820302,2019,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2018471805808,2018,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2019360923806,2019,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2022501137070,2022,0,1,1,0,Female only,Lower severity,Night,Weekend,No young passenger
2024631511985,2024,1,0,0,1,Male only,Higher severity,Day,Weekday,Young passenger present
2019010175808,2019,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2024631523626,2024,1,0,1,0,Female only,Higher severity,Day,Weekend,No young passenger
2020230989876,2020,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2023421339632,2023,0,1,0,0,Female only,Lower severity,Night,Weekday,No young passenger
2024411538068,2024,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2022411193794,2022,0,0,1,0,Male only,Lower severity,Day,Weekend,No young passenger
2019460828018,2019,0,1,0,1,Female only,Lower severity,Night,Weekday,Young passenger present
202163A045621,2021,1,1,0,0,Female only,Higher severity,Night,Weekday,No young passenger
2019030862716,2019,1,0,1,0,Female only,Higher severity,Day,Weekend,No young passenger
201804EF18013,2018,0,0,1,1,Male only,Lower severity,Day,Weekend,Young passenger present
2023311389875,2023,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2023622300340,2023,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2023010446774,2023,0,0,1,0,Male only,Lower severity,Day,Weekend,No young passenger
201831A043618,2018,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2022471256794,2022,0,0,0,0,Male only,Lower severity,Day,Weekday,No young passenger
2022221224430,2022,1,0,0,0,Female only,Higher severity,Day,Weekday,No young passenger
2022010410004,2022,0,1,1,0,Male only,Lower severity,Night,Weekend,No young passenger
2021622100741,2021,0,0,1,0,Male only,Lower severity,Day,Weekend,No young passenger
2024211436190,2024,0,1,0,1,Mixed sex,Lower severity,Night,Weekday,Young passenger present
20201373J1578,2020,0,1,0,0,Male only,Lower severity,Night,Weekday,No young passenger
2021041027968,2021,1,1,0,0,Male only,Higher severity,Night,Weekday,No young passenger
